N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,0.5,0,50,50,10,10,UN,20,Gonzalez2GMM,0,0.00133333333333333,238793.466918211,239686.028974143,239887.49506284,239869.500379478,240123.529288375,240530.730812961,122349.595993584,50,0.443333333333333,232865.52275024,234008.590798203,234663.665323878,234832.44655887,235232.767695699,236453.182343365,707806.249475136
10000,3,10,10,0,0.5,0,50,50,10,10,UN,20,Alt_AdaptMean+Means2GMM_f0.5,0,0.0313333333333333,237698.87190779,238342.505456051,238710.153000091,238694.792644396,239098.251206138,239490.047787992,234857.431637448,50,0.856333333333334,229877.380697504,231020.189640312,231480.82836777,231381.634980465,231913.533393737,232847.86718292,523239.575844756
10000,3,10,10,0,0.5,0,50,50,10,10,UN,20,Alt_AdaptMean+Means2GMM_f1,0,0.016,237850.818131812,238228.975665509,238616.300229004,238681.690079512,238897.775110425,239356.565405106,202923.243264813,50,0.459333333333333,229889.862974124,231019.185734039,231557.401975638,231384.583400883,232032.27253968,233460.937403297,777730.931714351
10000,3,10,10,0,0.5,0,50,50,10,10,UN,20,AgglomerativeInit__sample0.1,0,0.415666666666667,239963.512459124,240533.357095004,241302.287750633,241520.745533796,241884.409191827,242614.305742359,534129.552213974,50,1.26544444444444,228966.085595793,230500.498095484,231113.96410601,231052.340471335,231692.112138219,233259.036776983,1045163.91843057
10000,3,10,10,0,0.5,0,50,50,10,10,UN,20,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00966666666666667,237350.112870117,237595.263771385,237911.806878226,237962.734696765,238160.544021478,238692.842684718,121332.122856773,50,0.482666666666667,231391.364956216,232722.273144331,232992.5241528,232918.982453435,233574.738236678,233957.450149107,471727.142013543
10000,3,10,10,0,0.5,0,50,50,10,10,UN,20,GonzalezKwedlo_.*_sample0.1_,0,0.000666666666666667,3636594.64492526,4837500.32945333,5711954.53303726,5201999.20334047,6868768.05044232,8223630.78662974,1630587425204.26,50,0.475222222222222,231457.426002461,232639.835113873,233225.302083988,233172.65246095,233732.68090895,235185.911981985,791652.550293154
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,UniformMeans2GMM,0,0.00166666666666667,236644.858540574,237755.25957265,238142.29226333,238077.090473282,238404.151740203,240158.478924407,392703.036045254,50,0.451333333333334,229562.986870239,230570.926320451,231374.595005233,231304.865235635,232299.19741676,233151.91568689,906577.554395613
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,AdaptiveMeans2GMM,0,0.00166666666666667,236105.871550976,237306.64344462,237507.918378626,237431.454829955,237776.349296565,238758.194418348,304434.186537025,50,0.445,230428.035824352,231239.512803886,231955.416895096,232069.937520057,232598.510402217,233410.386772139,659441.503134485
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,Gonzalez2GMM,0,0.000333333333333333,237347.419790126,237655.740771527,237802.261770129,237757.530003452,237973.215689959,238328.676397496,48079.6202953516,50,0.449,233051.707485082,233485.376104999,233964.382376949,234214.236844391,234270.503245998,235086.501756119,340818.953099265
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,Alt_AdaptMean+Means2GMM_f0.5,0,0.032,236286.516774547,237064.59221889,237493.170950415,237399.703456222,237996.505122983,238614.598473063,318293.389094635,50,0.866444444444444,229564.71064464,230691.159268439,231252.559607532,231174.011609832,231911.030593661,233201.823364356,845787.767598189
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,Alt_AdaptMean+Means2GMM_f1,0,0.0166666666666667,236312.934341719,237083.729558394,237475.78137432,237573.123016274,237703.169644253,238485.205067345,190653.165816996,50,0.462777777777778,230043.267011108,231098.919625649,231675.017700708,231863.910346853,232232.384402445,233202.963922008,568421.715529265
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,AgglomerativeInit__sample0.1,0,0.418666666666667,238686.94624256,239875.214273628,240498.986312685,240418.00212717,241207.474483554,241953.765413001,692586.095314162,50,1.263,228447.785961651,230065.115112715,230907.260323059,230998.064538485,231741.331807323,232899.449823596,966081.4304381
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00833333333333334,235861.635912025,236199.300922652,236554.745347447,236354.254382529,236923.415520384,237463.169070743,224676.022462888,50,0.476,230597.44217635,232689.675766769,232858.452798339,233194.011981531,233224.397624374,233489.521220131,488229.258277619
10000,3,10,10,0,0.5,0,50,50,10,10,UN,21,GonzalezKwedlo_.*_sample0.1_,0,0.003,3464235.00343112,4877416.87344908,5549297.08406131,5354070.23075864,6057262.57054806,9364434.98646006,1756325709807.79,50,0.477222222222222,231103.122832906,232815.940169197,233114.472921633,233137.25941364,233490.295679997,234809.338608296,569021.297191691
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,UniformMeans2GMM,0,0.00133333333333333,247789.749790701,248646.866045627,249278.950389195,249205.133703884,249954.503530936,250759.73299316,658714.926637482,50,0.444444444444445,235440.849092025,236589.728411349,237616.622510232,238033.018042469,238626.163059519,239656.481191508,1849985.82419575
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,AdaptiveMeans2GMM,0,0.00133333333333333,246900.223807921,247482.984192524,248018.652346103,247892.170565281,248568.472383694,249194.609909574,453432.401088357,50,0.450111111111111,233467.699668285,235843.387772183,236973.029597147,236703.297907106,238574.890445623,240945.26809943,3734994.85118236
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,Gonzalez2GMM,0,0.000666666666666667,249950.060939291,250600.994683622,251936.604220487,251787.454224812,253550.020407712,254907.17752273,2353799.91436918,50,0.447666666666667,234600.089938259,238683.03470612,239875.542293363,240494.686833564,241520.885427072,242927.025594266,4143273.63623453
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,Alt_AdaptMean+Means2GMM_f0.5,0,0.033,245996.345349544,247389.148006476,247727.282084858,247622.240718183,248110.516862341,249133.07003891,480233.152790541,50,0.93,233892.957478097,236226.161907407,237334.872127889,237504.004767148,238594.149258066,239429.022375965,1907314.08239227
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,Alt_AdaptMean+Means2GMM_f1,0,0.0173333333333333,246579.774925607,246974.797134124,247404.681703193,247295.889907058,247811.318382449,249476.614233061,411278.100678793,50,0.465666666666667,234941.943737029,235876.955784908,237553.058093916,237521.132293999,238500.834593319,241710.14996255,2955979.45988087
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,AgglomerativeInit__sample0.1,0,0.419333333333334,248948.553336504,252331.671755669,253449.491101974,253267.855888373,254734.471164744,257790.866434571,3910277.53987256,50,1.31777777777778,233892.957478097,237508.502749236,239023.394018031,238877.847039096,240484.158605907,243737.536577099,4939556.8901541
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00866666666666667,246507.722788772,246880.047714861,247320.427255856,247293.927622228,247643.546557302,248954.889019848,362134.722193027,50,0.477888888888889,235511.417342133,237500.36916614,239373.85502604,240187.611969711,240244.379792371,242740.375993891,2598038.55638376
10000,3,10,10,0,0.5,0,50,50,10,10,UN,22,GonzalezKwedlo_.*_sample0.1_,0,0.001,1848820.52487634,2992943.49518996,3395648.39577473,3270697.63708006,3871519.14494608,5197025.10103419,586907788872.393,50,0.476333333333333,236594.232802015,237555.146449268,239011.632478475,239018.219969074,239902.615306895,242687.275133197,2471014.72617624
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,UniformMeans2GMM,0,0.00133333333333333,246113.835223889,247208.147993839,248108.895362635,248121.208847751,249005.408767665,249849.675369579,1175169.76985278,50,0.450777777777778,231887.146308942,234392.1739018,235510.05458146,235256.887972074,236604.880342351,238541.277833015,2605808.6511365
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,AdaptiveMeans2GMM,0,0.00133333333333333,244557.533425399,246474.817179893,246898.467751222,247068.031965346,247476.298360292,248286.145281498,850934.398911225,50,0.448111111111111,233978.193411619,236214.969173765,236710.562678522,236547.488826423,237275.936859374,240507.697898381,2221777.10951398
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,Gonzalez2GMM,0,0.00233333333333333,249650.466797777,251080.626858503,251935.046020629,251816.029197585,252849.686620463,254693.918880503,1736380.83687085,50,0.447666666666667,236767.520794961,237743.233758831,239593.050659038,240469.003828896,241024.173877944,242566.357002025,3108340.88374033
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,Alt_AdaptMean+Means2GMM_f0.5,0,0.0326666666666666,244275.688947207,245647.268477779,246363.805078764,246359.851305559,247249.200741963,247979.526175291,1067326.79308806,50,0.922777777777778,232365.76467034,234001.488699496,235349.281932281,234742.450570125,236528.5573402,239983.764639618,2769185.42375228
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,Alt_AdaptMean+Means2GMM_f1,0,0.017,244017.716557047,244983.815462564,245751.595405514,245698.735764926,246437.184021687,247917.486710476,1090317.482197,50,0.466333333333333,232767.087197041,234406.050998788,236009.449230884,236402.592340603,236822.523670314,238706.583423735,2539509.57744845
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,AgglomerativeInit__sample0.1,0,0.429666666666667,248607.438931182,250961.791880384,251947.520659816,251965.708226216,252935.075594482,255108.008524806,1943621.57112765,50,1.33466666666667,233341.819280037,235142.283799035,236526.885027641,236409.631476791,237824.819905217,241215.621028412,3183615.4623769
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00833333333333334,244762.480723811,245120.674697397,246036.207489634,245829.453029153,246780.98606883,248048.981260347,1001174.95803858,50,0.481444444444445,233680.128453978,236777.067369398,237658.605387432,237421.944093202,238705.692519943,242195.409484293,2199190.86998785
10000,3,10,10,0,0.5,0,50,50,10,10,UN,23,GonzalezKwedlo_.*_sample0.1_,0,0.00166666666666667,3040720.22580029,3599840.96226487,4353095.34141304,4116421.6171837,4897713.42864565,6578405.46087195,773181656006.817,50,0.479,234462.032902149,236815.162172753,238369.250044952,237972.743903043,239377.767480594,241375.62676146,3148806.40055037
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,UniformMeans2GMM,0,0.001,239668.57649153,241081.624501377,241400.982220724,241459.236007984,241717.057170035,242824.792287197,358810.690850239,50,0.447,231799.918554607,232746.814414873,233630.724939034,233321.252197582,234456.039875671,236324.527397461,1787867.50312504
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,AdaptiveMeans2GMM,0,0.001,239636.525833304,240582.169316754,240940.333503497,241107.948883886,241337.412422844,242111.834203232,306187.308587781,50,0.447,231832.778547556,233341.73907286,234217.105307073,234103.144329535,235170.408753955,236721.663544642,1263766.20880471
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,Gonzalez2GMM,0,0.002,241081.904142352,241465.808156511,241652.682568526,241663.672211218,241848.47416998,242122.189623073,74589.7806955843,50,0.447111111111111,235413.611912725,236328.584038615,236847.74290377,236780.486520932,237319.784159011,238681.78877002,581877.54653097
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,Alt_AdaptMean+Means2GMM_f0.5,0,0.0303333333333333,239269.001934424,240307.758110471,240730.22930701,240848.49340332,241290.545130246,241641.93584387,396591.264135346,50,0.858888888888889,232176.13321712,232240.851321035,233262.606017812,233032.781998009,233698.755921043,235615.515019771,933589.089783377
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,Alt_AdaptMean+Means2GMM_f1,0,0.0156666666666667,239589.597124887,240246.370494762,240633.226913428,240673.719944703,241084.102721179,241815.213952316,293870.072075935,50,0.469222222222222,231886.667073173,232937.64911048,233841.820133178,233945.394343959,234520.034462816,235629.756691199,1034679.51257338
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,AgglomerativeInit__sample0.1,0,0.428333333333334,241767.941009748,242874.311509983,243573.20721461,243536.787952742,244287.568746942,245432.657859503,764220.858169939,50,1.27866666666667,231235.715864567,232755.133375554,233592.203189409,233446.154591978,234082.224892775,237156.092665115,1406526.59004588
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00900000000000001,239041.056375428,239968.105911334,240278.291017083,240235.676503587,240695.209455357,241458.789659247,302476.548240316,50,0.477777777777778,231898.257473936,234082.015894846,234999.020725863,235226.664881668,236345.218420115,237208.345365163,2156723.4067708
10000,3,10,10,0,0.5,0,50,50,10,10,UN,24,GonzalezKwedlo_.*_sample0.1_,0,0.00233333333333333,3831230.52405112,4848299.65336855,5441261.60805192,5294261.94447627,6006323.37875945,7183718.05886292,692341748360.296,50,0.476444444444445,232978.242741329,235491.61174858,235742.772795978,235883.210847012,236250.035862842,237296.000128528,1067599.53061741
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,UniformMeans2GMM,0,0.002,234451.067945296,235137.771412089,235680.981831849,235659.154431043,236042.565976967,237209.129509021,475146.305993262,50,0.445888888888889,227775.32863767,228351.850275637,228734.668397858,228603.740890734,228878.757487809,230715.656240343,405865.526938669
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,AdaptiveMeans2GMM,0,0.00133333333333333,233807.438449811,234319.558421597,234654.157540081,234539.793443477,235050.290258209,235935.671745716,294188.432346325,50,0.446,228343.097188327,228962.624077014,229470.168363277,229204.831511114,230171.397238965,231130.131336823,539535.959714349
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,Gonzalez2GMM,0,0.001,234466.043131363,235244.400144916,235351.844850369,235361.049269638,235557.680408224,235843.742165559,88690.5095028004,50,0.444222222222223,230509.579487537,231332.158495812,231546.942734984,231536.49187144,231684.238906786,232792.373912702,333902.799896584
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,Alt_AdaptMean+Means2GMM_f0.5,0,0.0306666666666666,233387.333374743,234179.773567139,234579.439205137,234531.869855633,234796.954149287,235940.412005388,390046.463338334,50,0.822333333333334,227761.205661662,228575.887671818,228793.826494978,228787.9966555,229084.566026092,229596.802963324,205760.134051418
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,Alt_AdaptMean+Means2GMM_f1,0,0.0163333333333333,233359.18777507,234069.609238385,234527.86281362,234435.862641198,234855.402992123,235981.954269451,455794.170230396,50,0.459333333333333,228001.207395439,228583.758728285,228972.038087785,229079.669874709,229162.927156035,230197.87606706,313243.461099784
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,AgglomerativeInit__sample0.1,0,0.401333333333334,236606.17053248,237346.901763472,238027.993009196,237637.08608274,238557.857842151,240350.895673629,797231.867307582,50,1.21611111111111,227095.680027084,228009.226273154,228661.37387529,228582.636894502,229263.206756304,230286.570131027,594374.232947992
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00800000000000001,233176.753797462,233261.398010195,233555.979652696,233513.066338711,233722.761305091,234489.401720019,97490.7371577533,50,0.478777777777778,229000.246578755,229686.60459344,229860.221151037,229782.214355581,230128.258793475,230782.212145651,215091.055884147
10000,3,10,10,0,0.5,0,50,50,10,10,UN,25,GonzalezKwedlo_.*_sample0.1_,0,0.002,4402712.04058102,4957869.28508427,5984515.33174341,5731976.36445699,6368732.55317189,9057988.77483408,1581664435736.28,50,0.475333333333333,229005.007458324,229983.47933983,230438.798399337,230373.808618869,230947.098523553,231964.517929753,526259.564943879
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,UniformMeans2GMM,0,0.00166666666666667,237298.838577571,238058.185318127,238406.203342227,238402.835634134,238742.385452984,239514.423143883,246338.266743309,50,0.445555555555556,230381.313008086,231000.494892511,231380.338594373,231334.944947904,231904.050861523,232449.255765981,415770.756868232
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,AdaptiveMeans2GMM,0,0.001,237029.631538982,237263.075417923,237580.058343424,237568.816431687,237800.551907292,238719.300358657,148631.210739131,50,0.442111111111111,230620.746772031,231851.342105064,232321.195945418,232554.401442771,232893.346396153,234089.910518208,677953.63927086
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,Gonzalez2GMM,0,0.00166666666666667,237375.467834571,237427.259834607,237587.108957479,237458.364949776,237784.29327547,238220.830706089,64109.2334987572,50,0.445111111111111,232555.406792397,233425.674487681,233573.761308317,233709.145578662,233843.890941508,234527.110316975,324080.099829676
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,Alt_AdaptMean+Means2GMM_f0.5,0,0.029,236516.340854229,237367.122584553,237713.909725011,237764.251836809,238005.308348835,239054.547758775,312887.554435041,50,0.817222222222223,230380.46699173,230694.809086558,231298.885460748,231173.549773829,231874.585803119,233031.770693578,519476.518515276
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,Alt_AdaptMean+Means2GMM_f1,0,0.0163333333333333,236812.206647419,237255.85873136,237489.967433908,237540.318607592,237713.812924069,238190.078691238,125136.943978359,50,0.458888888888889,230614.77612264,231000.547065314,231471.819443972,231411.061430561,231808.260511813,233016.42376469,336176.391858365
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,AgglomerativeInit__sample0.1,0,0.402,239338.92763475,240723.903483138,241180.942900196,241406.909648693,241609.676502572,242335.898527944,511936.431786849,50,1.20411111111111,229943.475750314,230621.805547353,231119.88563429,231146.704438894,231513.594101623,233573.294400636,492901.344293938
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00800000000000001,236718.052954942,237017.521610753,237104.503663945,237093.888091672,237182.081934503,237474.535153007,29685.6109552067,50,0.470777777777778,231484.185202055,232725.345167814,233057.725131731,233160.721066952,233454.600783067,234394.503194906,334111.079570658
10000,3,10,10,0,0.5,0,50,50,10,10,UN,26,GonzalezKwedlo_.*_sample0.1_,0,0.000333333333333333,3591375.60589246,4188972.29394981,5339594.19942574,5069178.2891612,5900697.04728677,8335827.32103466,1848637911592.31,50,0.472,231366.741613175,232050.716864059,232742.89971331,232836.059688326,233155.398502975,234475.276242888,519435.242471805
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,UniformMeans2GMM,0,0.00166666666666667,246183.676775765,247257.735957386,248037.737535261,248293.505319613,248859.064514874,250402.052641413,1046431.03675976,50,0.455,233780.094968308,236110.543670491,236830.166502199,236691.239208791,237506.467140961,239952.191183662,1802424.80680118
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,AdaptiveMeans2GMM,0,0.001,244778.204119667,246016.534667347,246647.955490095,246347.76787133,247452.533898278,248673.975569046,928835.856126482,50,0.453444444444445,234931.072768456,236186.603759353,237732.116716451,237750.049776399,238789.175673395,239993.70361304,2223146.57881263
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,Gonzalez2GMM,0,0.00166666666666667,247194.700226696,249142.110523062,249738.614412196,249615.103204839,250519.688262704,253160.261023242,1808020.60723576,50,0.450222222222222,238565.568182783,240700.248420047,240955.139825371,240725.715024602,241457.419439345,243597.064151595,1010882.51604047
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,Alt_AdaptMean+Means2GMM_f0.5,0,0.03,244898.647775062,245792.07831294,246260.032886304,246145.253202838,246646.12339199,248260.806562865,635634.105251815,50,0.898777777777778,234962.599921759,235945.311997235,236628.374550625,236202.824690411,237561.359624119,238393.607483202,1106898.31943068
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,Alt_AdaptMean+Means2GMM_f1,0,0.0153333333333333,244301.365290771,245284.159196003,245911.764904481,246036.374114963,246573.662517845,247096.396148109,583592.582954225,50,0.468,234935.762646357,236171.437158753,237108.961260827,237457.420712261,237760.830641187,239836.69761914,1434708.39035535
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,AgglomerativeInit__sample0.1,0,0.401666666666667,247868.617374241,250336.131855979,251127.433695494,251133.208153042,252391.463623222,253460.912041536,2239462.83533973,50,1.27611111111111,233780.094968308,235446.65756311,237048.803361067,237107.445400721,238337.928253652,240895.897995511,2662032.47972576
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00900000000000001,244247.231066712,247266.30211228,247284.045722117,247417.195130257,247651.535337915,248853.153599808,640418.634727614,50,0.476,238547.717189627,239806.805452461,240823.674320565,240716.206011822,241476.292288042,244676.218179059,2600787.41924077
10000,3,10,10,0,0.5,0,50,50,10,10,UN,27,GonzalezKwedlo_.*_sample0.1_,0,0.000666666666666667,3039427.62270983,3815358.67899916,4496424.00526875,4500478.14251726,5136091.57625118,6352009.72222828,689881577212.962,50,0.480555555555556,236194.129712934,238385.553952427,239564.871351814,239263.134539845,240731.79028298,244671.979520244,3201745.35547566
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,UniformMeans2GMM,0,0.00133333333333333,244789.833115292,245670.197230068,246200.286590834,246204.885465069,246749.214943348,247317.899690547,403758.144455869,50,0.453333333333333,233322.123573332,234809.954667342,236139.729837975,235994.019206263,237383.083439221,239465.422430205,2600237.68047465
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,AdaptiveMeans2GMM,0,0.000666666666666667,244497.955088202,245217.854797318,245549.070394517,245489.135087942,245799.798435942,246706.301362481,228465.404335871,50,0.450555555555556,233322.12357415,236529.405681405,237052.194081116,237214.587438954,237757.299308287,239281.122915125,1819192.25281144
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,Gonzalez2GMM,0,0.000666666666666667,245913.96396849,246730.054744624,247368.805318076,247371.524801382,247984.286608458,249125.661979414,743077.840773736,50,0.445111111111111,237197.25143612,238627.204674418,239669.864892659,239622.4480477,240837.925719327,241578.900077302,1545923.1144579
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,Alt_AdaptMean+Means2GMM_f0.5,0,0.03,243896.092361338,244754.564401805,245159.651868928,245282.713415722,245732.070701079,246507.51114736,488584.684300672,50,0.857444444444445,233322.123573332,234586.955038243,236021.438492989,236313.262412705,236675.11566034,239076.130700131,2406018.36044382
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,Alt_AdaptMean+Means2GMM_f1,0,0.0146666666666667,243542.071584837,244611.688409971,244996.342594242,244858.742745392,245511.412247571,246617.239054742,529877.339262803,50,0.464222222222222,234579.66414137,235481.785005798,236392.353716972,236025.73280071,237418.277198934,240393.214215297,2300282.25073732
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,AgglomerativeInit__sample0.1,0,0.398666666666667,246696.751389831,247741.02854592,248532.409379674,248214.743041311,249182.187187946,252492.573888176,1632855.09532937,50,1.23666666666667,234576.710842765,236712.098072231,237808.961235977,237539.768163861,238903.869694278,241940.854835472,2534138.08873062
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00966666666666667,243773.089026474,243962.961055161,244231.002147126,244204.58822369,244421.992552744,245417.475415371,122311.718106678,50,0.482222222222222,235464.956857828,236470.330926496,237386.680473647,237322.15340714,238282.792567134,240408.992329548,1618545.22584173
10000,3,10,10,0,0.5,0,50,50,10,10,UN,28,GonzalezKwedlo_.*_sample0.1_,0,0.00166666666666667,3054504.52468312,3768192.2525387,4652749.13689899,4367874.25983929,5338599.74735376,7619939.71620942,1254203622527.16,50,0.486,236479.692774523,237133.078845888,238300.296402046,238149.825242534,239272.96848346,241022.944857957,1692218.98382673
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,UniformMeans2GMM,0,0.000666666666666667,236697.201906225,237823.218660173,238276.746873495,238342.073851017,238685.029591765,239998.676280041,527099.397588079,50,0.447111111111111,229889.447659042,230359.019801552,230877.545573467,230487.468067683,231534.347904378,232284.508853916,525603.625426376
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,AdaptiveMeans2GMM,0,0.00166666666666667,236414.727628619,236930.57295321,237320.054837431,237293.376049096,237529.653037486,238854.953844642,286607.077646108,50,0.448,230454.967638917,231326.217972544,231766.729776189,231569.342791837,232294.22569094,233733.681530571,762718.130549554
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,Gonzalez2GMM,0,0.00133333333333333,236831.976016048,237444.100442288,237606.926886468,237596.485081927,237848.358641444,238162.322210097,99444.2224680618,50,0.447444444444445,232496.848188359,232708.13985543,233109.700734214,233244.725408998,233298.969758646,234150.402632285,211507.223374857
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,Alt_AdaptMean+Means2GMM_f0.5,0,0.03,236293.225226873,237005.542615319,237432.384009558,237402.697081887,237857.665598453,238771.25868367,306344.354110754,50,0.813888888888889,229854.49832,230529.041343597,230907.802470041,230812.874666478,231331.734781407,232416.723599954,329699.254613828
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,Alt_AdaptMean+Means2GMM_f1,0,0.0156666666666667,236272.985490252,236806.316851092,237156.1136294,237041.300277933,237399.274876421,238825.493205174,284138.910315352,50,0.459888888888889,230100.606666446,230706.152449828,231272.408866486,231234.25798803,231761.533283783,232762.183739447,565640.60217539
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,AgglomerativeInit__sample0.1,0,0.402,239225.532895231,239797.690654575,240381.609424459,240342.927036855,240852.919906533,241943.189373044,543757.822643436,50,1.21733333333333,229759.703167214,230744.693280525,231327.387906058,231342.750386903,231951.760999853,233016.170745059,646810.916193735
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.00900000000000001,235721.102450898,236040.406167338,236253.375057963,236236.9521818,236434.483454756,237060.086289309,109398.699171047,50,0.474777777777778,231447.276574633,232349.906322562,232900.301142597,232759.481110718,233642.304048302,233871.804268977,546096.545639875
10000,3,10,10,0,0.5,0,50,50,10,10,UN,29,GonzalezKwedlo_.*_sample0.1_,0,0.001,3756819.33451376,4499552.2092166,5549730.25908679,5378487.56581372,6288422.82454886,8592909.11835014,1709601286922.22,50,0.474444444444445,231252.247721352,231998.46457884,232368.279417553,232208.426807181,232695.230671345,233925.332068376,375653.178144365
10000,3,10,10,0,0.5,0,50,50,10,10,UN,30,UniformMeans2GMM,0,0.000666666666666667,235633.790268527,236317.976688048,236845.130505302,236673.143201383,237387.114800598,238239.566388364,404384.22198693,50,0.445333333333333,227484.496864406,228226.823638692,228521.907448444,228493.133425014,228982.466535361,229600.052430401,321449.962847536
10000,3,10,10,0,0.5,0,50,50,10,10,UN,30,AdaptiveMeans2GMM,0,0.00166666666666667,235097.374982192,236004.837689544,236232.121952984,236287.576753245,236600.271829014,237231.450708585,209180.211070446,50,0.447666666666667,227617.316089742,228831.875348998,229398.911576367,229369.596926892,229792.48860373,231925.609846295,709530.615583114
10000,3,10,10,0,0.5,0,50,50,10,10,UN,30,Gonzalez2GMM,0,0.000666666666666667,236487.700420129,237008.042804743,237235.233929935,237286.584520717,237465.481204627,237646.783900003,79859.2267036557,50,0.444444444444445,230007.618515511,230745.61926991,231107.523375144,231257.453660203,231398.170746521,231956.415135573,317434.825764578
10000,3,10,10,0,0.5,0,50,50,10,10,UN,30,Alt_AdaptMean+Means2GMM_f0.5,0,0.031,235081.07989199,235961.116935047,236204.873659962,236198.197909749,236554.876004475,237154.776287045,243098.561797757,50,0.829,227463.801461945,228222.357813302,228638.609917425,228669.495756691,229025.638433552,230493.399826043,539919.292389519
10000,3,10,10,0,0.5,0,50,50,10,10,UN,30,Alt_AdaptMean+Means2GMM_f1,0,0.016,235160.851766285,235585.678235065,235996.56522347,236022.339054823,236431.669217578,237450.834330406,299510.924283356,50,0.461222222222222,227823.111135756,228495.887359427,229145.699396634,229284.338317953,229630.001398207,231096.346852273,693515.771502876
