N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,1,0,50,50,1,1,0,18,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0163333333333333,187166.86439133,189381.658935754,192829.837035589,193828.748855787,195411.1530646,197415.166208374,9892337.77020841,50,0.865777777777779,185784.880760878,187072.316010814,190193.737042399,190084.740749319,192954.439293331,195310.088847371,9081932.98032675
10000,3,10,10,0,1,0,50,50,1,1,0,18,GonzalezForGMM_.*_2gmm0_sample1,0,0.028,530161.251227631,571918.034636805,627093.716855232,619705.635018275,667598.9439098,794202.500379985,4181847437.03478,50,0.852666666666667,182174.103889111,182181.293719477,182260.800818287,182183.575025124,182185.576086207,183467.690305589,86829.5736517202
10000,3,10,10,0,1,0,50,50,1,1,0,18,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.0126666666666667,427199.697066237,485999.618728544,535947.205153186,524949.740002205,567312.807901501,806247.383646931,5021420437.48256,50,0.824444444444445,182174.054207874,182180.664610519,182252.77452543,182183.645369351,182186.098114902,183230.636717429,69052.0509985156
10000,3,10,10,0,1,0,50,50,1,1,0,18,GonzalezKwedlo_.*_sample0.1_,0,0.00233333333333333,455208.994886442,504477.531940502,554500.805313632,547804.396310285,596039.57054114,708927.920484612,3442014396.69626,50,0.823888888888889,182177.993690453,182182.303361899,182293.839085602,182184.273019944,182186.289325572,183391.196788336,111146.190215889
10000,3,10,10,0,1,0,50,50,1,1,0,18,GonzalezKwedlo_.*_sample1_,0,0.0156666666666667,534558.060177835,623330.568073882,671135.277063007,644060.833354381,703744.209991853,972728.720021837,7760034171.24364,50,0.835777777777778,182173.731167,182183.37306978,182253.511338938,182185.350836436,182186.384056174,183227.873965462,68359.1391006107
10000,3,10,10,0,1,0,50,50,1,1,0,19,UniformMeans2GMM,0,0.00133333333333333,184159.763198234,184691.91312733,186364.78696676,185671.814278423,187719.637421757,189565.416599166,3019299.67401199,50,0.460222222222223,182142.242266897,183110.884230968,183979.919239977,183942.705559014,184489.153241069,186524.509855345,1374124.28858387
10000,3,10,10,0,1,0,50,50,1,1,0,19,AdaptiveMeans2GMM,0,0.00133333333333333,182201.002117829,182497.592583881,183189.431836654,183269.04717354,183722.150855882,184506.673185354,486566.679769516,50,0.456555555555556,182134.997803659,182141.206447552,182543.639657542,182145.42406718,183122.259128178,184125.768003796,288476.828679982
10000,3,10,10,0,1,0,50,50,1,1,0,19,Gonzalez2GMM,0,0,182320.23974969,182816.465400991,183096.347866283,183045.326167461,183308.063656781,184752.348282616,288116.258592002,50,0.458777777777778,182136.231548391,182140.540237134,182223.689900781,182142.199418517,182145.584869708,183142.733229001,62395.6168605393
10000,3,10,10,0,1,0,50,50,1,1,0,19,Alt_AdaptMean+Means2GMM_i,0,0.0156666666666667,182179.081915085,183299.834887753,184556.861694439,183798.623088469,185595.766335626,187329.273797767,2272013.74905524,50,0.471888888888889,182138.90820145,182873.508650437,183608.570153264,183143.528401824,184012.287326067,186575.924869196,1423859.13621913
10000,3,10,10,0,1,0,50,50,1,1,0,19,Alt_AdaptMean+Means2GMM_f0.9,0,0.031,182184.438548115,183263.985766987,184378.438331798,184368.806588967,185562.435471324,186768.164639041,1967285.92006819,50,0.831666666666667,182134.030220001,182873.95803701,183881.148896689,183285.552417731,184928.222566482,186323.89803079,1719668.7803816
10000,3,10,10,0,1,0,50,50,1,1,0,19,Alt_AdaptMean+Means2GMM_f0.7,0,0.0306666666666666,182182.740874512,183223.462516126,184178.188030711,184162.709634278,185262.489615926,186674.349598226,1466156.38026327,50,0.835111111111111,182134.507106784,182867.608169442,183677.56922955,183505.129081032,184781.289779773,185604.165798209,1490401.12787236
10000,3,10,10,0,1,0,50,50,1,1,0,19,Alt_AdaptMean+Means2GMM_f0.5,0,0.031,182218.437294823,183260.386780373,184045.66945298,183714.21405801,184319.87075773,187055.309849377,1286622.79901036,50,0.824666666666667,182138.830742789,182873.594626154,183449.723332448,183210.610529122,184012.629803491,185597.611488582,688206.825322023
10000,3,10,10,0,1,0,50,50,1,1,0,19,AgglomerativeInit__sample0.1,0,0.408333333333333,190175.589420735,191730.219683206,193740.976341191,193362.121322685,195100.633597686,202074.675019028,6788182.88863116,50,1.22833333333333,182072.700059741,182939.351205515,183684.457765263,183507.130621262,184523.530145543,187211.5583265,1639267.54161072
10000,3,10,10,0,1,0,50,50,1,1,0,19,GonzalezForGMM_.*_2gmm1_sample1,0,0.032,188176.144397402,188176.144397402,188176.144397402,188176.144397402,188176.144397402,188176.144397402,0,50,0.864444444444445,186577.06048974,186577.06048974,186577.06048974,186577.06048974,186577.06048974,186577.06048974,0
